SecurityID,Date,Time,SecurityIDSource,SecurityType,Index,SourceType,Type,Price,Qty,BSFlag,BuyNo,SellNo,ApplSeqNum,ChannelNo
300459.SZ,2022.01.10,09:15:02.650,XSHE,StockType,152049,0,2,57600,6700,2,0,0,152049,2013
002822.SZ,2022.01.10,09:15:02.650,XSHE,StockType,152056,0,2,63900,500,2,0,0,152056,2013
000683.SZ,2022.01.10,09:15:02.660,XSHE,StockType,152084,0,2,85900,1000,2,0,0,152084,2013
000587.SZ,2022.01.10,09:15:02.660,XSHE,StockType,152098,0,2,16800,20000,1,0,0,152098,2013
002694.SZ,2022.01.10,09:15:02.660,XSHE,StockType,152232,0,2,66900,100,1,0,0,152232,2013
300765.SZ,2022.01.10,09:15:02.660,XSHE,StockType,152302,0,2,167900,7100,2,0,0,152302,2013
002694.SZ,2022.01.10,09:15:02.660,XSHE,StockType,152401,0,2,65600,800,1,0,0,152401,2013
000683.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152425,0,2,84400,900,1,0,0,152425,2013
301063.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152505,0,2,405800,500,2,0,0,152505,2013
301035.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152508,0,2,720500,4000,1,0,0,152508,2013
301035.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152511,0,2,720500,4000,1,0,0,152511,2013
301035.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152512,0,2,720500,4000,1,0,0,152512,2013
301035.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152513,0,2,720500,4000,1,0,0,152513,2013
301035.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152514,0,2,720500,4600,1,0,0,152514,2013
301063.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152530,0,2,376700,600,1,0,0,152530,2013
300057.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152563,0,2,81900,10000,1,0,0,152563,2013
002694.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152634,0,2,65600,200,1,0,0,152634,2013
000587.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152638,0,2,17400,2000,1,0,0,152638,2013
002694.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152645,0,2,65600,300,1,0,0,152645,2013
000587.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152681,0,2,17400,8600,1,0,0,152681,2013
000683.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152707,0,2,93000,200,2,0,0,152707,2013
002694.SZ,2022.01.10,09:15:02.670,XSHE,StockType,152725,0,2,65600,1500,1,0,0,152725,2013
002822.SZ,2022.01.10,09:15:02.680,XSHE,StockType,152801,0,2,58600,4600,1,0,0,152801,2013
002822.SZ,2022.01.10,09:15:02.680,XSHE,StockType,152802,0,2,55600,8000,1,0,0,152802,2013
002694.SZ,2022.01.10,09:15:02.680,XSHE,StockType,152880,0,2,65600,100,1,0,0,152880,2013
002822.SZ,2022.01.10,09:15:02.680,XSHE,StockType,152888,0,2,58100,4300,1,0,0,152888,2013
300459.SZ,2022.01.10,09:15:02.680,XSHE,StockType,152946,0,2,63300,700,2,0,0,152946,2013
002822.SZ,2022.01.10,09:15:02.680,XSHE,StockType,152961,0,2,58200,3200,1,0,0,152961,2013
300459.SZ,2022.01.10,09:15:02.680,XSHE,StockType,153038,0,2,56600,800,2,0,0,153038,2013
002694.SZ,2022.01.10,09:15:02.680,XSHE,StockType,153040,0,2,72200,200,1,0,0,153040,2013
300459.SZ,2022.01.10,09:15:02.680,XSHE,StockType,153056,0,2,56800,5000,2,0,0,153056,2013
300765.SZ,2022.01.10,09:15:02.680,XSHE,StockType,153091,0,2,198200,200,2,0,0,153091,2013
000683.SZ,2022.01.10,09:15:02.680,XSHE,StockType,153132,0,2,81700,600,1,0,0,153132,2013
002694.SZ,2022.01.10,09:15:02.680,XSHE,StockType,153153,0,2,65600,100,1,0,0,153153,2013
300459.SZ,2022.01.10,09:15:02.690,XSHE,StockType,153168,0,2,62000,300,2,0,0,153168,2013
300459.SZ,2022.01.10,09:15:02.690,XSHE,StockType,153186,0,2,56500,13400,2,0,0,153186,2013
300459.SZ,2022.01.10,09:15:02.690,XSHE,StockType,153187,0,2,58500,13500,2,0,0,153187,2013
300459.SZ,2022.01.10,09:15:02.690,XSHE,StockType,153188,0,2,60500,13500,2,0,0,153188,2013
002694.SZ,2022.01.10,09:15:02.690,XSHE,StockType,153190,0,2,59000,100,2,0,0,153190,2013
000683.SZ,2022.01.10,09:15:02.690,XSHE,StockType,153231,0,2,81000,32000,1,0,0,153231,2013
000683.SZ,2022.01.10,09:15:02.690,XSHE,StockType,153341,0,2,89000,1000,2,0,0,153341,2013
002822.SZ,2022.01.10,09:15:02.690,XSHE,StockType,153370,0,2,58400,900,1,0,0,153370,2013
000683.SZ,2022.01.10,09:15:02.700,XSHE,StockType,153427,0,2,89800,2300,2,0,0,153427,2013
002822.SZ,2022.01.10,09:15:02.700,XSHE,StockType,153429,0,2,58300,100,1,0,0,153429,2013
000683.SZ,2022.01.10,09:15:02.700,XSHE,StockType,153526,0,2,86900,500,2,0,0,153526,2013
000587.SZ,2022.01.10,09:15:02.700,XSHE,StockType,153557,0,2,17000,58800,1,0,0,153557,2013
000683.SZ,2022.01.10,09:15:02.700,XSHE,StockType,153578,0,2,84000,1000,2,0,0,153578,2013
002694.SZ,2022.01.10,09:15:02.700,XSHE,StockType,153682,0,2,65600,500,1,0,0,153682,2013
002694.SZ,2022.01.10,09:15:02.700,XSHE,StockType,153703,0,2,69100,400,1,0,0,153703,2013
300459.SZ,2022.01.10,09:15:02.700,XSHE,StockType,153747,0,2,64100,40000,2,0,0,153747,2013
000683.SZ,2022.01.10,09:15:02.700,XSHE,StockType,153823,0,2,92000,300,2,0,0,153823,2013
000683.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153832,0,2,84700,100,2,0,0,153832,2013
002694.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153836,0,2,72200,26900,1,0,0,153836,2013
300459.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153854,0,2,50600,3000,1,0,0,153854,2013
000683.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153863,0,2,81700,3000,1,0,0,153863,2013
002694.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153883,0,2,72200,100,1,0,0,153883,2013
002822.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153909,0,2,64600,7900,2,0,0,153909,2013
002822.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153959,0,2,67000,700,2,0,0,153959,2013
002694.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153963,0,2,72200,3300,1,0,0,153963,2013
000587.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153964,0,2,17400,24900,1,0,0,153964,2013
000683.SZ,2022.01.10,09:15:02.710,XSHE,StockType,153995,0,2,81800,10000,1,0,0,153995,2013
002694.SZ,2022.01.10,09:15:02.710,XSHE,StockType,154014,0,2,65600,2000,1,0,0,154014,2013
000683.SZ,2022.01.10,09:15:02.720,XSHE,StockType,154169,0,2,80500,1500,1,0,0,154169,2013
002694.SZ,2022.01.10,09:15:02.720,XSHE,StockType,154200,0,2,72200,2000,1,0,0,154200,2013
000683.SZ,2022.01.10,09:15:02.720,XSHE,StockType,154213,0,2,93200,100,2,0,0,154213,2013
000683.SZ,2022.01.10,09:15:02.720,XSHE,StockType,154229,0,2,84700,1900,1,0,0,154229,2013
300459.SZ,2022.01.10,09:15:02.720,XSHE,StockType,154293,0,2,64000,27000,2,0,0,154293,2013
002694.SZ,2022.01.10,09:15:02.720,XSHE,StockType,154401,0,2,71200,100,2,0,0,154401,2013
300459.SZ,2022.01.10,09:15:02.730,XSHE,StockType,154480,0,2,59700,1500,2,0,0,154480,2013
300593.SZ,2022.01.10,09:15:02.730,XSHE,StockType,154561,0,2,468400,100,1,0,0,154561,2013
000587.SZ,2022.01.10,09:15:02.730,XSHE,StockType,154677,0,2,17400,1000,1,0,0,154677,2013
000587.SZ,2022.01.10,09:15:02.730,XSHE,StockType,154700,0,2,17000,2000,1,0,0,154700,2013
002694.SZ,2022.01.10,09:15:02.740,XSHE,StockType,154710,0,2,69100,400,1,0,0,154710,2013
002822.SZ,2022.01.10,09:15:02.740,XSHE,StockType,154753,0,2,64000,1000,2,0,0,154753,2013
002694.SZ,2022.01.10,09:15:02.740,XSHE,StockType,154860,0,2,72000,2000,2,0,0,154860,2013
300459.SZ,2022.01.10,09:15:02.740,XSHE,StockType,154861,0,2,52000,700,1,0,0,154861,2013
002694.SZ,2022.01.10,09:15:02.740,XSHE,StockType,154863,0,2,72200,4000,1,0,0,154863,2013
300459.SZ,2022.01.10,09:15:02.740,XSHE,StockType,154864,0,2,52500,700,1,0,0,154864,2013
000683.SZ,2022.01.10,09:15:02.740,XSHE,StockType,154922,0,2,84000,2100,1,0,0,154922,2013
000683.SZ,2022.01.10,09:15:02.740,XSHE,StockType,154964,0,2,80000,500,1,0,0,154964,2013
000683.SZ,2022.01.10,09:15:02.750,XSHE,StockType,154997,0,2,90000,5500,2,0,0,154997,2013
002694.SZ,2022.01.10,09:15:02.750,XSHE,StockType,155011,0,2,65600,1100,1,0,0,155011,2013
000683.SZ,2022.01.10,09:15:02.750,XSHE,StockType,155082,0,2,83000,2000,1,0,0,155082,2013
300459.SZ,2022.01.10,09:15:02.750,XSHE,StockType,155113,0,2,55000,600,2,0,0,155113,2013
000683.SZ,2022.01.10,09:15:02.750,XSHE,StockType,155143,0,2,93200,1900,2,0,0,155143,2013
300593.SZ,2022.01.10,09:15:02.750,XSHE,StockType,155177,0,2,540000,2000,2,0,0,155177,2013
002694.SZ,2022.01.10,09:15:02.750,XSHE,StockType,155199,0,2,65600,2000,2,0,0,155199,2013
002694.SZ,2022.01.10,09:15:02.750,XSHE,StockType,155200,0,2,72200,5000,1,0,0,155200,2013
002694.SZ,2022.01.10,09:15:02.750,XSHE,StockType,155203,1,1,0,2000,2,0,155199,155203,2013
300459.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155252,0,2,56200,800,2,0,0,155252,2013
000683.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155299,0,2,79600,600,1,0,0,155299,2013
300459.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155309,0,2,64100,94000,2,0,0,155309,2013
000683.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155332,0,2,76200,1900,1,0,0,155332,2013
300459.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155353,0,2,55800,200,2,0,0,155353,2013
300459.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155354,0,2,56800,300,2,0,0,155354,2013
300459.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155355,0,2,58200,300,2,0,0,155355,2013
300459.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155356,0,2,59200,500,2,0,0,155356,2013
300459.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155359,0,2,55600,200,2,0,0,155359,2013
300459.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155360,0,2,56600,400,2,0,0,155360,2013
300459.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155361,0,2,57600,400,2,0,0,155361,2013
002694.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155388,0,2,72200,3800,1,0,0,155388,2013
000683.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155389,0,2,93200,30000,2,0,0,155389,2013
002694.SZ,2022.01.10,09:15:02.760,XSHE,StockType,155391,0,2,72200,800,1,0,0,155391,2013
000683.SZ,2022.01.10,09:15:02.770,XSHE,StockType,155692,0,2,90000,900,2,0,0,155692,2013
300459.SZ,2022.01.10,09:15:02.770,XSHE,StockType,155729,0,2,51000,1200,1,0,0,155729,2013
300459.SZ,2022.01.10,09:15:02.770,XSHE,StockType,155826,0,2,64100,5000,2,0,0,155826,2013
002694.SZ,2022.01.10,09:15:02.770,XSHE,StockType,155851,0,2,72200,100,1,0,0,155851,2013
002694.SZ,2022.01.10,09:15:02.770,XSHE,StockType,155855,0,2,72200,100,1,0,0,155855,2013
000683.SZ,2022.01.10,09:15:02.780,XSHE,StockType,155905,0,2,93000,100,2,0,0,155905,2013
300459.SZ,2022.01.10,09:15:02.780,XSHE,StockType,155916,0,2,59600,1400,2,0,0,155916,2013
300459.SZ,2022.01.10,09:15:02.780,XSHE,StockType,155917,0,2,63800,2000,2,0,0,155917,2013
002694.SZ,2022.01.10,09:15:02.780,XSHE,StockType,155925,0,2,72200,100,1,0,0,155925,2013
301035.SZ,2022.01.10,09:15:02.780,XSHE,StockType,155975,0,2,650000,100,2,0,0,155975,2013
301035.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156019,0,2,610000,300,1,0,0,156019,2013
300459.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156026,0,2,53400,12000,2,0,0,156026,2013
000683.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156042,0,2,76200,200,2,0,0,156042,2013
002694.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156047,0,2,72200,200,1,0,0,156047,2013
000683.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156067,0,2,93200,500,2,0,0,156067,2013
000683.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156068,0,2,90000,500,2,0,0,156068,2013
300459.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156156,0,2,58900,1000,2,0,0,156156,2013
300765.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156162,0,2,188600,5000,2,0,0,156162,2013
300459.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156198,0,2,53400,7200,2,0,0,156198,2013
300459.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156217,0,2,63900,800,2,0,0,156217,2013
000683.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156236,0,2,82000,800,1,0,0,156236,2013
300459.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156262,0,2,52300,600,1,0,0,156262,2013
300459.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156300,0,2,57600,1000,2,0,0,156300,2013
300459.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156301,0,2,51100,1000,1,0,0,156301,2013
000683.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156369,0,2,87000,200,1,0,0,156369,2013
000587.SZ,2022.01.10,09:15:02.790,XSHE,StockType,156398,0,2,17400,4900,1,0,0,156398,2013
002822.SZ,2022.01.10,09:15:02.800,XSHE,StockType,156474,0,2,67100,600,2,0,0,156474,2013
000683.SZ,2022.01.10,09:15:02.800,XSHE,StockType,156519,0,2,92100,100,2,0,0,156519,2013
300459.SZ,2022.01.10,09:15:02.800,XSHE,StockType,156522,0,2,61800,1000,2,0,0,156522,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156664,0,2,84700,500,1,0,0,156664,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156678,0,2,92600,5000,2,0,0,156678,2013
300459.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156687,0,2,56500,1000,2,0,0,156687,2013
300459.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156696,0,2,54800,5000,2,0,0,156696,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156805,0,2,78000,1000,1,0,0,156805,2013
300459.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156833,0,2,63900,1000,2,0,0,156833,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156863,0,2,93200,100,1,0,0,156863,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156869,0,2,86000,2100,2,0,0,156869,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156910,0,2,86000,300,1,0,0,156910,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156918,0,2,93200,2000,1,0,0,156918,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156920,0,2,93200,2100,1,0,0,156920,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156922,0,2,93200,2200,1,0,0,156922,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156923,0,2,93200,2300,1,0,0,156923,2013
300765.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156937,0,2,175500,10000,2,0,0,156937,2013
000683.SZ,2022.01.10,09:15:02.810,XSHE,StockType,156946,0,2,92000,1000,2,0,0,156946,2013
000683.SZ,2022.01.10,09:15:02.820,XSHE,StockType,156956,0,2,93200,20000,2,0,0,156956,2013
000587.SZ,2022.01.10,09:15:02.820,XSHE,StockType,157027,0,2,17400,10200,1,0,0,157027,2013
000683.SZ,2022.01.10,09:15:02.820,XSHE,StockType,157036,0,2,92900,900,2,0,0,157036,2013
002694.SZ,2022.01.10,09:15:02.820,XSHE,StockType,157050,0,2,72200,700,1,0,0,157050,2013
300765.SZ,2022.01.10,09:15:02.820,XSHE,StockType,157053,0,2,175500,5000,2,0,0,157053,2013
301063.SZ,2022.01.10,09:15:02.820,XSHE,StockType,157068,0,2,357700,200,1,0,0,157068,2013
002694.SZ,2022.01.10,09:15:02.820,XSHE,StockType,157070,0,2,72200,3000,1,0,0,157070,2013
002822.SZ,2022.01.10,09:15:02.820,XSHE,StockType,157071,0,2,61100,1000,1,0,0,157071,2013
000683.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157119,0,2,84700,5000,1,0,0,157119,2013
301063.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157138,0,2,432800,1000,2,0,0,157138,2013
000683.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157165,0,2,92600,2700,2,0,0,157165,2013
300057.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157176,0,2,106700,1500,2,0,0,157176,2013
000683.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157214,0,2,80400,2000,1,0,0,157214,2013
000683.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157228,0,2,84700,100,1,0,0,157228,2013
000683.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157232,0,2,84700,2000,1,0,0,157232,2013
002694.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157256,0,2,68800,10000,1,0,0,157256,2013
000683.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157308,0,2,93200,300,2,0,0,157308,2013
000683.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157324,0,2,91600,700,2,0,0,157324,2013
000683.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157333,0,2,85000,6200,2,0,0,157333,2013
000587.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157397,0,2,17400,12400,1,0,0,157397,2013
000683.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157398,0,2,81500,200,1,0,0,157398,2013
000587.SZ,2022.01.10,09:15:02.830,XSHE,StockType,157401,0,2,17400,10000,1,0,0,157401,2013
002694.SZ,2022.01.10,09:15:02.840,XSHE,StockType,157426,0,2,72200,1000,1,0,0,157426,2013
002822.SZ,2022.01.10,09:15:02.840,XSHE,StockType,157431,0,2,62900,1500,2,0,0,157431,2013
300459.SZ,2022.01.10,09:15:02.840,XSHE,StockType,157434,0,2,51200,1000,1,0,0,157434,2013
002694.SZ,2022.01.10,09:15:02.840,XSHE,StockType,157547,0,2,72200,14000,1,0,0,157547,2013
300459.SZ,2022.01.10,09:15:02.840,XSHE,StockType,157570,0,2,55600,2000,2,0,0,157570,2013
002694.SZ,2022.01.10,09:15:02.840,XSHE,StockType,157575,0,2,66800,200,1,0,0,157575,2013
000587.SZ,2022.01.10,09:15:02.840,XSHE,StockType,157595,0,2,17400,20000,1,0,0,157595,2013
000683.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157635,0,2,79200,300,1,0,0,157635,2013
000683.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157639,0,2,93200,600,2,0,0,157639,2013
000587.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157644,0,2,17400,28700,1,0,0,157644,2013
000587.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157656,0,2,17400,1000,1,0,0,157656,2013
000683.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157687,0,2,76200,500,2,0,0,157687,2013
000683.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157715,0,2,84700,100,1,0,0,157715,2013
000683.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157755,0,2,81600,600,1,0,0,157755,2013
300459.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157794,0,2,63000,200,2,0,0,157794,2013
301035.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157821,0,2,720500,2000,1,0,0,157821,2013
000683.SZ,2022.01.10,09:15:02.850,XSHE,StockType,157825,0,2,83000,1800,1,0,0,157825,2013
300459.SZ,2022.01.10,09:15:02.860,XSHE,StockType,157879,0,2,55800,200,2,0,0,157879,2013
000587.SZ,2022.01.10,09:15:02.860,XSHE,StockType,157940,0,2,17400,1000,1,0,0,157940,2013
000683.SZ,2022.01.10,09:15:02.860,XSHE,StockType,158015,0,2,84700,2000,1,0,0,158015,2013
000683.SZ,2022.01.10,09:15:02.860,XSHE,StockType,158038,0,2,93200,1000,1,0,0,158038,2013
000587.SZ,2022.01.10,09:15:02.860,XSHE,StockType,158103,0,2,17400,3300,1,0,0,158103,2013
002694.SZ,2022.01.10,09:15:02.870,XSHE,StockType,158128,0,2,70000,1000,1,0,0,158128,2013
300765.SZ,2022.01.10,09:15:02.870,XSHE,StockType,158148,0,2,169500,500,2,0,0,158148,2013
000683.SZ,2022.01.10,09:15:02.870,XSHE,StockType,158203,0,2,93200,4500,1,0,0,158203,2013
000683.SZ,2022.01.10,09:15:02.870,XSHE,StockType,158306,0,2,82500,300,1,0,0,158306,2013
000683.SZ,2022.01.10,09:15:02.880,XSHE,StockType,158367,0,2,92800,3800,2,0,0,158367,2013
000683.SZ,2022.01.10,09:15:02.880,XSHE,StockType,158418,0,2,82000,2000,1,0,0,158418,2013
300459.SZ,2022.01.10,09:15:02.880,XSHE,StockType,158475,0,2,51600,1000,1,0,0,158475,2013
000683.SZ,2022.01.10,09:15:02.890,XSHE,StockType,158643,0,2,76200,2600,1,0,0,158643,2013
002694.SZ,2022.01.10,09:15:02.890,XSHE,StockType,158668,0,2,72200,3600,1,0,0,158668,2013
002822.SZ,2022.01.10,09:15:02.890,XSHE,StockType,158760,0,2,60500,200,1,0,0,158760,2013
300057.SZ,2022.01.10,09:15:02.890,XSHE,StockType,158818,0,2,99000,600,2,0,0,158818,2013
300459.SZ,2022.01.10,09:15:02.890,XSHE,StockType,158850,1,1,0,162500,2,0,122027,158850,2013
300459.SZ,2022.01.10,09:15:02.900,XSHE,StockType,158928,0,2,63600,14800,2,0,0,158928,2013
000683.SZ,2022.01.10,09:15:02.900,XSHE,StockType,158994,0,2,84700,200,1,0,0,158994,2013
002694.SZ,2022.01.10,09:15:02.900,XSHE,StockType,159002,0,2,65600,100,1,0,0,159002,2013
002694.SZ,2022.01.10,09:15:02.900,XSHE,StockType,159004,0,2,72200,2000,1,0,0,159004,2013
000587.SZ,2022.01.10,09:15:02.900,XSHE,StockType,159016,0,2,16600,2000,1,0,0,159016,2013
000683.SZ,2022.01.10,09:15:02.900,XSHE,StockType,159047,0,2,92800,500,2,0,0,159047,2013
002694.SZ,2022.01.10,09:15:02.900,XSHE,StockType,159048,0,2,61700,500,1,0,0,159048,2013
002694.SZ,2022.01.10,09:15:02.900,XSHE,StockType,159052,0,2,64300,500,1,0,0,159052,2013
002694.SZ,2022.01.10,09:15:02.900,XSHE,StockType,159058,0,2,69500,500,1,0,0,159058,2013
002694.SZ,2022.01.10,09:15:02.900,XSHE,StockType,159059,0,2,59700,500,1,0,0,159059,2013
000683.SZ,2022.01.10,09:15:02.900,XSHE,StockType,159061,0,2,93000,1500,2,0,0,159061,2013
002694.SZ,2022.01.10,09:15:02.910,XSHE,StockType,159102,0,2,72200,200,1,0,0,159102,2013
300459.SZ,2022.01.10,09:15:02.910,XSHE,StockType,159121,0,2,58000,2700,2,0,0,159121,2013
002694.SZ,2022.01.10,09:15:02.910,XSHE,StockType,159128,0,2,59500,200,1,0,0,159128,2013
000683.SZ,2022.01.10,09:15:02.910,XSHE,StockType,159174,0,2,84700,800,2,0,0,159174,2013
000587.SZ,2022.01.10,09:15:02.910,XSHE,StockType,159222,0,2,16600,500,1,0,0,159222,2013
000683.SZ,2022.01.10,09:15:02.910,XSHE,StockType,159287,0,2,77700,3000,1,0,0,159287,2013
002822.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159424,0,2,67100,600,2,0,0,159424,2013
002694.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159434,0,2,59600,2000,1,0,0,159434,2013
002694.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159459,0,2,60400,500,1,0,0,159459,2013
002694.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159472,0,2,62300,500,1,0,0,159472,2013
002694.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159545,0,2,72200,2100,1,0,0,159545,2013
002822.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159568,0,2,62400,300,2,0,0,159568,2013
002822.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159569,0,2,62900,500,2,0,0,159569,2013
002822.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159570,0,2,63500,300,2,0,0,159570,2013
002822.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159571,0,2,60100,200,1,0,0,159571,2013
002822.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159572,0,2,59300,300,1,0,0,159572,2013
002822.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159573,0,2,58500,300,1,0,0,159573,2013
002694.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159581,0,2,72200,2300,1,0,0,159581,2013
000683.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159600,0,2,93200,600,2,0,0,159600,2013
002694.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159626,0,2,65600,800,1,0,0,159626,2013
002694.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159698,0,2,72200,1100,1,0,0,159698,2013
300459.SZ,2022.01.10,09:15:02.920,XSHE,StockType,159739,0,2,49600,2800,1,0,0,159739,2013
002694.SZ,2022.01.10,09:15:02.930,XSHE,StockType,159807,0,2,72200,300,1,0,0,159807,2013
002694.SZ,2022.01.10,09:15:02.930,XSHE,StockType,159824,0,2,72200,27700,1,0,0,159824,2013
301035.SZ,2022.01.10,09:15:02.930,XSHE,StockType,159855,0,2,720500,41700,1,0,0,159855,2013
002694.SZ,2022.01.10,09:15:02.930,XSHE,StockType,159878,0,2,72200,600,1,0,0,159878,2013
002694.SZ,2022.01.10,09:15:02.930,XSHE,StockType,159997,0,2,65600,300,1,0,0,159997,2013
000587.SZ,2022.01.10,09:15:02.930,XSHE,StockType,160031,0,2,17400,18800,1,0,0,160031,2013
300459.SZ,2022.01.10,09:15:02.930,XSHE,StockType,160056,0,2,52000,67300,1,0,0,160056,2013
000683.SZ,2022.01.10,09:15:02.940,XSHE,StockType,160068,0,2,89600,600,2,0,0,160068,2013
301063.SZ,2022.01.10,09:15:02.940,XSHE,StockType,160072,0,2,391800,200,2,0,0,160072,2013
002822.SZ,2022.01.10,09:15:02.940,XSHE,StockType,160108,0,2,64500,2000,2,0,0,160108,2013
000683.SZ,2022.01.10,09:15:02.940,XSHE,StockType,160189,0,2,80500,1200,1,0,0,160189,2013
000683.SZ,2022.01.10,09:15:02.940,XSHE,StockType,160193,0,2,87000,600,2,0,0,160193,2013
002694.SZ,2022.01.10,09:15:02.940,XSHE,StockType,160245,0,2,72200,500,1,0,0,160245,2013
300057.SZ,2022.01.10,09:15:02.940,XSHE,StockType,160282,0,2,98800,1000,2,0,0,160282,2013
